"Market", "Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NYSE","NOAH","Noah Holdings Ltd.","27.03","$1.52B","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/noah",
"NYSE","NE","Noble Corporation","6.13","$1.49B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ne",
"NYSE","NBL","Noble Energy Inc.","36.2","$15.55B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbl",
"NYSE","NBLX","Noble Midstream Partners LP","27.81","$884.5M","2016","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nblx",
"NYSE","NOK","Nokia Corporation","5.71","$33.32B","1994","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/nok",
"NYSE","NOMD","Nomad Foods Limited","12.07","$2.2B","2016","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/nomd",
"NYSE","NMR","Nomura Holdings Inc ADR","4.56","$16.36B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nmr",
"NYSE","OSB","Norbord Inc.","25.2201","$2.16B","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/osb",
"NYSE","NORD","Nord Anglia Education, Inc.","21.81","$2.27B","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nord",
"NYSE","NAO","Nordic American Offshore Ltd","3.75","$77.68M","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nao",
"NYSE","NAT","Nordic American Tankers Limited","10","$893.2M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nat",
"NYSE","JWN","Nordstrom, Inc.","53","$9.19B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/jwn",
"NYSE","NSC","Norfolk Souther Corporation","97.04","$28.49B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc",
"NYSE","NTL","Nortel Inversora SA","23.26","$3.16B","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntl",
"NYSE","NOA","North American Energy Partners, Inc.","2.66","$83.18M","2006","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/noa",
"NYSE","NADL","North Atlantic Drilling Ltd.","3.07","$74.03M","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nadl",
"NYSE","NRT","North European Oil Royality Trust","7.72","$70.95M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nrt",
"NYSE","NOC","Northrop Grumman Corporation","212.48","$37.94B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/noc",
"NYSE","NSAM","NorthStar Asset Management Group, Inc.","12.92","$2.51B","2014","Finance","Real Estate","http://www.nasdaq.com/symbol/nsam",
"NYSE","NRE","NorthStar Realty Europe Corp.","10.5","$634.5M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nre",
"NYSE","NRF","Northstar Realty Finance Corp.","13.23","$2.39B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nrf",
"NYSE","NRF^A","Northstar Realty Finance Corp.","25.393","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^a",
"NYSE","NRF^B","Northstar Realty Finance Corp.","25.1738","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^b",
"NYSE","NRF^C","Northstar Realty Finance Corp.","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^c",
"NYSE","NRF^D","Northstar Realty Finance Corp.","26.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^d",
"NYSE","NRF^E","Northstar Realty Finance Corp.","25.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^e",
"NYSE","NWN","Northwest Natural Gas Company","56.58","$1.56B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nwn",
"NYSE","NWE","NorthWestern Corporation","54.56","$2.64B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nwe",
"NYSE","NVS","Novartis AG","79.13","$188.42B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvs",
"NYSE","NVO","Novo Nordisk A/S","41.52","$107.95B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvo",
"NYSE","DNOW","NOW Inc.","22.1","$2.38B","2014","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/dnow",
"NYSE","NQ","NQ Mobile Inc.","4.02","$369.31M","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nq",
"NYSE","NRG","NRG Energy, Inc.","10.97","$3.46B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nrg",
"NYSE","NYLD","NRG Yield, Inc.","16.31","$2.98B","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nyld",
"NYSE","NYLD.A","NRG Yield, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nyld.a",
"NYSE","DCM","NTT DOCOMO, Inc","24.39","$91.23B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dcm",
"NYSE","NUS","Nu Skin Enterprises, Inc.","65.72","$3.68B","1996","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/nus",
"NYSE","NUE","Nucor Corporation","48.05","$15.3B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nue",
"NYSE","NS","Nustar Energy L.P.","47.87","$3.73B","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/ns",
"NYSE","NSH","Nustar GP Holdings, LLC","24.94","$1.07B","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nsh",
"NYSE","NSS","NuStar Logistics, L.P.","25.77","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nss",
"NYSE","JMLP","Nuveen All Cap Energy MLP Opportunities Fund","9.61","$122.61M","2014","n/a","n/a","http://www.nasdaq.com/symbol/jmlp",
"NYSE","NUV","Nuveen AMT-Free Municipal Value Fund","10.41","$2.15B","1987","n/a","n/a","http://www.nasdaq.com/symbol/nuv",
"NYSE","NUW","Nuveen AMT-Free Municipal Value Fund","18.08","$258.2M","2009","n/a","n/a","http://www.nasdaq.com/symbol/nuw",
"NYSE","NEA","Nuveen AMT-Free Quality Municipal Income Fund","14.26","$3.75B","2002","n/a","n/a","http://www.nasdaq.com/symbol/nea",
"NYSE","NAZ","Nuveen Arizona Premium Income Municipal Fund","16.89","$195.57M","1992","n/a","n/a","http://www.nasdaq.com/symbol/naz",
"NYSE","NBB","Nuveen Build America Bond Fund","22.3","$590.1M","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbb",
"NYSE","NBD","Nuveen Build America Bond Opportunity Fund","22.38","$161.25M","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbd",
"NYSE","NKX","Nuveen California AMT-Free Municipal Income Fund","16.27","$776.32M","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkx",
"NYSE","NAC","Nuveen California Dividend Advantage Municipal Fund","16.15","$1.74B","1999","n/a","n/a","http://www.nasdaq.com/symbol/nac",
"NYSE","NCB","Nuveen California Municipal Value Fund 2","18.4601","$60.74M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncb",
"NYSE","NCA","Nuveen California Municipal Value Fund, Inc.","11.16","$306.62M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nca",
"NYSE","NTC","Nuveen Connecticut Premium Income Municipal Fund","13.6508","$198.4M","1993","n/a","n/a","http://www.nasdaq.com/symbol/ntc",
"NYSE","JCE","Nuveen Core Equity Alpha Fund","13.5","$216.29M","2007","n/a","n/a","http://www.nasdaq.com/symbol/jce",
"NYSE","JQC","Nuveen Credit Strategies Income Fund","8.5","$1.15B","2003","n/a","n/a","http://www.nasdaq.com/symbol/jqc",
"NYSE","JDD","Nuveen Diversified Dividend and Income Fund","11.59","$228.81M","2003","n/a","n/a","http://www.nasdaq.com/symbol/jdd",
"NYSE","NVG","Nuveen Dividend Advantage Municipal Income Fund","15.7","$3.18B","2002","n/a","n/a","http://www.nasdaq.com/symbol/nvg",
"NYSE","DIAX","Nuveen Dow 30SM Dynamic Overwrite Fund","14.23","$513.49M","2014","n/a","n/a","http://www.nasdaq.com/symbol/diax",
"NYSE","JMF","Nuveen Energy MLP Total Return Fund","13.15","$518.71M","2011","n/a","n/a","http://www.nasdaq.com/symbol/jmf",
"NYSE","NZF","Nuveen Enhanced Municipal Credit Opportunities Fun","15.4","$2.19B","2007","n/a","n/a","http://www.nasdaq.com/symbol/nzf",
"NYSE","NEV","Nuveen Enhanced Municipal Value Fund","15.77","$386.9M","2009","n/a","n/a","http://www.nasdaq.com/symbol/nev",
"NYSE","JPW","Nuveen Flexible Investment Income Fund","17.09","$63.21M","2013","n/a","n/a","http://www.nasdaq.com/symbol/jpw",
"NYSE","JFR","Nuveen Floating Rate Income Fund","11.02","$607.96M","2004","n/a","n/a","http://www.nasdaq.com/symbol/jfr",
"NYSE","JRO","Nuveen Floating Rate Income Opportuntiy Fund","11.17","$429.81M","2004","n/a","n/a","http://www.nasdaq.com/symbol/jro",
"NYSE","NKG","Nuveen Georgia Dividend Advantage Municipal Fund 2","13.835","$145.95M","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkg",
"NYSE","JGV","Nuveen Global Equity Income Fund ","11.97","$224.75M","2006","n/a","n/a","http://www.nasdaq.com/symbol/jgv",
"NYSE","JGH","Nuveen Global High Income Fund","15.74","$365.67M","2014","n/a","n/a","http://www.nasdaq.com/symbol/jgh",
"NYSE","JHA","Nuveen High Income 2020 Target Term Fund","10.33","$302.85M","2015","n/a","n/a","http://www.nasdaq.com/symbol/jha",
"NYSE","JHY","Nuveen High Income 2020 Target Term Fund","10.41","$142.46M","2015","n/a","n/a","http://www.nasdaq.com/symbol/jhy",
"NYSE","JHD","Nuveen High Income December 2019 Target Term Fund","10.21","$276.18M","2016","n/a","n/a","http://www.nasdaq.com/symbol/jhd",
"NYSE","JHB","Nuveen High Income November 2021 Target Term Fund","10.18","$509M","2016","n/a","n/a","http://www.nasdaq.com/symbol/jhb",
"NYSE","NXC","Nuveen Insured California Select Tax-Free Income Portfolio","16.773","$105.39M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxc",
"NYSE","NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","14.43","$56.62M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxn",
"NYSE","NID","Nuveen Intermediate Duration Municipal Term Fund","13.88","$651.11M","2012","n/a","n/a","http://www.nasdaq.com/symbol/nid",
"NYSE","NMY","Nuveen Maryland Premium Income Municipal Fund","13.61","$318.13M","1993","n/a","n/a","http://www.nasdaq.com/symbol/nmy",
"NYSE","NMT","Nuveen Massachusetts Premium Income Municipal Fund","15.2","$142.08M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmt",
"NYSE","NUM","Nuveen Michigan Quality Income Municipal Fund","14.44","$300.51M","1991","n/a","n/a","http://www.nasdaq.com/symbol/num",
"NYSE","NMS","Nuveen Minnesota Municipal Income Fund","17.2992","$96.4M","2014","n/a","n/a","http://www.nasdaq.com/symbol/nms",
"NYSE","NOM","Nuveen Missouri Premium Income Municipal Fund","16.64","$38.91M","1993","n/a","n/a","http://www.nasdaq.com/symbol/nom",
"NYSE","JLS","Nuveen Mortgage Opportunity Term Fund","23.96","$380.69M","2009","n/a","n/a","http://www.nasdaq.com/symbol/jls",
"NYSE","JMM","Nuveen Multi-Market Income Fund","7.5161","$71.12M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmm",
"NYSE","NHA","Nuveen Municipal 2021 Target Term Fund","10.093","$86.92M","2016","n/a","n/a","http://www.nasdaq.com/symbol/nha",
"NYSE","NMZ","Nuveen Municipal High Income Opportunity Fund","14.21","$816.68M","2003","n/a","n/a","http://www.nasdaq.com/symbol/nmz",
"NYSE","NMI","Nuveen Municipal Income Fund, Inc.","12.7","$105.51M","1988","n/a","n/a","http://www.nasdaq.com/symbol/nmi",
"NYSE","NXJ","Nuveen New Jersey Dividend Advantage Municipal Fund","14.65","$623.87M","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxj",
"NYSE","NRK","Nuveen New York AMT-Free Municipal Income Fund","13.83","$1.21B","2002","n/a","n/a","http://www.nasdaq.com/symbol/nrk",
"NYSE","NAN","Nuveen New York Dividend Advantage Municipal Fund","14.89","$463.47M","1999","n/a","n/a","http://www.nasdaq.com/symbol/nan",
"NYSE","NYV","Nuveen New York Municipal Value Fund 2","15.77","$37.05M","2009","n/a","n/a","http://www.nasdaq.com/symbol/nyv",
"NYSE","NNY","Nuveen New York Municipal Value Fund, Inc.","10.25","$155.74M","1988","n/a","n/a","http://www.nasdaq.com/symbol/nny",
"NYSE","NNC","Nuveen North Carolina Premium Income Municipal Fund","13.97","$229.37M","1993","n/a","n/a","http://www.nasdaq.com/symbol/nnc",
"NYSE","NUO","Nuveen Ohio Quality Income Municipal Fund","16.27","$301.35M","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuo",
"NYSE","NQP","Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.","14.75","$556.88M","1991","n/a","n/a","http://www.nasdaq.com/symbol/nqp",
"NYSE","JPI","Nuveen Preferred and Income Term Fund","24.45","$556.34M","2012","n/a","n/a","http://www.nasdaq.com/symbol/jpi",
"NYSE","JPC","Nuveen Preferred Income Opportunites Fund","9.95","$964.13M","2003","n/a","n/a","http://www.nasdaq.com/symbol/jpc",
"NYSE","NAD","Nuveen Quality Municipal Income Fund","14.72","$2.97B","1999","n/a","n/a","http://www.nasdaq.com/symbol/nad",
"NYSE","JPS","Nuveen Quality Preferred Income Fund 2","9.56","$1.95B","2002","n/a","n/a","http://www.nasdaq.com/symbol/jps",
"NYSE","JRI","Nuveen Real Asset Income and Growth Fund","16.9","$164.82M","2012","n/a","n/a","http://www.nasdaq.com/symbol/jri",
"NYSE","JRS","Nuveen Real Estate Fund","11.31","$326.77M","2001","n/a","n/a","http://www.nasdaq.com/symbol/jrs",
"NYSE","BXMX","Nuveen S&P 500 Buy-Write Income Fund","13.02","$1.35B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bxmx",
"NYSE","SPXX","Nuveen S&P 500 Dynamic Overwrite Fund","13.56","$219.03M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spxx",
"NYSE","NIM","Nuveen Select Maturities Municipal Fund","10.54","$131.16M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nim",
"NYSE","NXP","Nuveen Select Tax Free Income Portfolio","15.06","$249.55M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxp",
"NYSE","NXQ","Nuveen Select Tax Free Income Portfolio II","14.27","$252.77M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxq",
"NYSE","NXR","Nuveen Select Tax Free Income Portfolio III","15.14","$197.51M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxr",
"NYSE","NSL","Nuveen Senior Income Fund","6.5","$251.04M","1999","n/a","n/a","http://www.nasdaq.com/symbol/nsl",
"NYSE","JSD","Nuveen Short Duration Credit Opportunities Fund","16.63","$167.88M","2011","n/a","n/a","http://www.nasdaq.com/symbol/jsd",
"NYSE","JTD","Nuveen Tax-Advantaged Dividend Growth Fund","14.64","$212.05M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jtd",
"NYSE","JTA","Nuveen Tax-Advantaged Total Return Strategy Fund","11.89","$164.6M","2004","n/a","n/a","http://www.nasdaq.com/symbol/jta",
"NYSE","NTX","Nuveen Texas Quality Income Municipal Fund","15.27","$153.12M","1991","n/a","n/a","http://www.nasdaq.com/symbol/ntx",
"NYSE","NPV","Nuveen Virginia Premium Income Municipal Fund","14.4927","$259.9M","1993","n/a","n/a","http://www.nasdaq.com/symbol/npv",
"NYSE","NIQ","Nuveenn Intermediate Duration Quality Municipal Term Fund","13.51","$176.94M","2013","n/a","n/a","http://www.nasdaq.com/symbol/niq",
"NYSE","JMT","Nuven Mortgage Opportunity Term Fund 2","23.53","$114.62M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmt",
"NYSE","NVR","NVR, Inc.","1618.14","$6.3B","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nvr",
"NYSE","OAK","Oaktree Capital Group, LLC","41.44","$6.42B","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/oak",
"NYSE","OAS","Oasis Petroleum Inc.","11.73","$2.12B","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oas",
"NYSE","OXY","Occidental Petroleum Corporation","72.54","$55.42B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oxy",
"NYSE","OII","Oceaneering International, Inc.","27.98","$2.74B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/oii",
"NYSE","OZM","Och-Ziff Capital Management Group LLC","3.76","$1.8B","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/ozm",
"NYSE","OCIP","OCI Partners LP","5.97","$519.38M","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ocip",
"NYSE","OCN","Ocwen Financial Corporation","4","$495.95M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ocn",
"NYSE","OFG","OFG Bancorp","10.31","$452.75M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg",
"NYSE","OFG^A","OFG Bancorp","23","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg^a",
"NYSE","OFG^B","OFG Bancorp","22.6299","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofg^b",
"NYSE","OFG^D","OFG Bancorp","22.4863","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofg^d",
"NYSE","OGE","OGE Energy Corporation","30.37","$6.06B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/oge",
"NYSE","OIBR.C","Oi S.A.","n/a","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/oibr.c",
"NYSE","OIS","Oil States International, Inc.","32.64","$1.68B","2001","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/ois",
"NYSE","ODC","Oil-Dri Corporation Of America","35.38","$256.48M","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/odc",
"NYSE","ORI","Old Republic International Corporation","17.9","$4.7B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ori",
"NYSE","OLN","Olin Corporation","20.64","$3.41B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oln",
"NYSE","OMAA","OM Asset Management plc","24.99","n/a","2016","Finance","Investment Managers","http://www.nasdaq.com/symbol/omaa",
"NYSE","OMAM","OM Asset Management plc","14.1","$1.69B","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/omam",
"NYSE","OHI","Omega Healthcare Investors, Inc.","33.6","$6.5B","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ohi",
"NYSE","OME","Omega Protein Corporation","23.58","$525.95M","1998","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ome",
"NYSE","OMC","Omnicom Group Inc.","82.95","$19.62B","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/omc",
"NYSE","OMN","OMNOVA Solutions Inc.","8.29","$374.1M","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/omn",
"NYSE","ASGN","On Assignment, Inc.","36.73","$1.96B","1992","Technology","Professional Services","http://www.nasdaq.com/symbol/asgn",
"NYSE","ONDK","On Deck Capital, Inc.","5.6","$397.17M","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ondk",
"NYSE","OGS","ONE Gas, Inc.","58.42","$3.05B","2014","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ogs",
"NYSE","OLP","One Liberty Properties, Inc.","23.08","$400.76M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/olp",
"NYSE","OB","OneBeacon Insurance Group, Ltd.","14.33","$1.35B","2006","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ob",
"NYSE","OMF","OneMain Holdings, Inc.","31.47","$4.24B","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/omf",
